origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15092,1157,626,364,3524,683,901,264,264,264,264,574,387,489,2457,1229,264,2869,264,574,319,378,264,264,308,6164,446,264,264,264,264,369,264,323,331,4551,264,264,196906,264,9622,3000,264,264,431,752,510,264
15095,1255,358,310,1334,370,264,264,264,264,264,264,264,399,948,964,264,319,264,1042,353,10486,264,334,395,551,1420,264,264,500,1381,264,3137,264,264,425,264,6538,264,113157,264,264,1557,379,1450,912,10867,264
15099,849,1197,264,2034,500,2789,474,335,523,358,763,579,687,4367,774,2679,463,264,296,727,407,370,15350,5225,8663,264,323,1372,639,488,3187,302,264,3198,1741,397,264,9117,264,377210,21328,734,407,321,538,388,368
15100,516,596,365,1081,424,358,264,264,566,264,371,264,458,1639,443,877,319,264,353,520,394,264,691,733,14819,264,264,421,411,367,1280,264,264,460,753,264,264,2592,264,20954,79916,558,264,264,264,264,264
15104,33692,6831,2142,62690,1815,2575,1441,264,2645,814,2303,1115,7717,26204,22096,4086,930,447,56595,7773,7664,718,445,909,26254,2204,725,679,2532,43408,2300,16116,356,392,2294,264,898,264,1868,697,558,440868,5919,30766,598,19133,769
15108,3055,1098,920,2150,484,512,330,264,419,264,581,489,1468,3531,2021,676,264,388,1490,19676,12559,264,264,361,5578,403,264,264,3996,2978,531,264,264,401,1087,264,715,264,379,407,264,6272,126123,22310,598,5742,264
15109,10155,2051,318,6779,1292,1982,397,264,820,264,829,481,2862,10038,8100,1733,264,264,5260,21141,31554,264,264,513,13118,1574,617,371,22016,12071,1078,880,264,264,1985,264,2518,431,1717,321,264,32486,22136,334778,1905,20212,483
15120,1019,1021,264,1016,436,264,264,264,338,395,264,264,366,1396,641,521,1256,5352,264,653,3353,264,264,264,3164,4893,264,264,661,1317,363,382,264,264,18329,264,913,469,969,457,264,786,549,1844,135996,1708,264
15121,5303,1899,1157,7030,796,1656,800,264,1676,264,1443,553,2025,8349,9277,727,264,572,19173,3854,30617,385,398,479,3395,3949,965,311,1800,12549,1175,16451,264,391,613,264,2684,510,10725,475,264,18667,5819,20757,1736,402647,388
15122,1677,3008,795,2552,3794,11551,770,1100,1320,4811,1951,904,4440,10398,4241,6090,264,264,264,346,500,14177,264,2137,661,264,491,13948,264,1350,4500,264,613,2531,371,1281,381,264,264,368,264,858,264,582,264,388,307667
